,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Num,Side
1702,2,0,1,35,0,0.0,7595.0,32.0,0.0,2922.0,,3,131,0
1703,3,0,1,19,0,89.0,0.0,453.0,686.0,0.0,,6,688,0
1704,2,1,1,36,0,0.0,0.0,0.0,0.0,0.0,,2,141,0
1705,2,0,3,32,0,0.0,2802.0,0.0,21.0,360.0,,5,217,1
1706,2,0,1,69,0,0.0,300.0,0.0,1966.0,93.0,,5,217,1
1707,2,1,3,44,0,0.0,0.0,0.0,0.0,0.0,,5,218,1
1709,2,0,1,35,0,0.0,5138.0,0.0,720.0,2243.0,,5,218,1
1710,1,0,1,25,0,0.0,1412.0,0.0,9.0,279.0,,7,597,1
1711,1,1,1,3,0,0.0,0.0,0.0,0.0,0.0,,7,597,1
1712,1,0,2,12,0,0.0,0.0,0.0,0.0,0.0,,7,597,1
1713,1,0,1,3,0,0.0,0.0,0.0,0.0,0.0,,7,597,1
1714,1,0,1,13,0,1014.0,0.0,917.0,0.0,43.0,,6,758,1
1715,1,0,1,26,0,0.0,29.0,855.0,0.0,0.0,,7,597,1
1716,1,1,2,2,0,0.0,0.0,0.0,0.0,0.0,,7,597,1
1717,3,0,1,25,0,883.0,0.0,266.0,0.0,0.0,,6,759,1
1720,1,0,3,41,0,184.0,2.0,415.0,0.0,36.0,,6,692,0
1721,1,1,2,55,0,0.0,0.0,0.0,0.0,0.0,,7,597,0
1722,1,0,3,30,0,433.0,0.0,47.0,0.0,252.0,,6,693,0
1724,1,0,1,7,0,0.0,0.0,0.0,0.0,0.0,,7,599,0
1725,1,0,1,38,0,84.0,0.0,626.0,0.0,0.0,,7,601,0
1726,1,1,2,51,0,0.0,0.0,0.0,0.0,0.0,,7,601,0
1728,2,1,1,44,0,0.0,0.0,0.0,0.0,0.0,,2,143,0
1729,2,1,1,18,0,0.0,0.0,0.0,0.0,0.0,,3,122,1
1730,2,1,1,13,0,0.0,0.0,0.0,0.0,0.0,,3,122,1
1731,1,1,1,49,0,0.0,0.0,0.0,0.0,0.0,,7,602,0
1732,1,0,1,8,0,0.0,0.0,0.0,0.0,0.0,,7,602,0
1733,1,0,1,22,0,0.0,522.0,130.0,59.0,0.0,,6,695,0
1734,2,0,3,32,0,0.0,9596.0,36.0,364.0,2.0,,5,248,0
1736,1,1,3,56,0,0.0,0.0,0.0,0.0,0.0,,7,599,1
1738,3,1,1,27,0,0.0,0.0,0.0,0.0,0.0,,6,765,1
1739,1,0,1,46,0,0.0,1.0,18.0,770.0,0.0,,5,219,1
1741,2,1,1,30,0,0.0,0.0,0.0,0.0,0.0,,4,125,1
1742,2,0,3,35,0,2439.0,5172.0,0.0,43.0,17.0,,4,125,1
1744,1,1,3,33,0,0.0,0.0,0.0,0.0,0.0,,7,605,0
1746,1,1,3,11,0,0.0,0.0,0.0,0.0,0.0,,7,606,0
1747,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,,7,606,0
1748,1,0,1,14,0,0.0,853.0,0.0,11.0,0.0,,6,701,0
1749,1,1,2,9,0,0.0,0.0,0.0,0.0,0.0,,7,606,0
1750,1,0,1,37,0,186.0,0.0,16.0,584.0,0.0,,7,607,0
1751,1,1,1,30,0,0.0,0.0,0.0,0.0,0.0,,7,607,0
1752,3,1,1,21,0,0.0,0.0,0.0,0.0,0.0,,6,703,0
1753,3,1,1,32,0,0.0,0.0,0.0,0.0,0.0,,6,705,0
1754,3,0,1,4,0,0.0,0.0,0.0,0.0,0.0,,6,705,0
1755,3,1,1,19,0,0.0,0.0,0.0,0.0,0.0,,6,705,0
1756,3,0,1,25,1,2751.0,0.0,354.0,0.0,68.0,,4,117,0
1757,1,0,1,34,0,281.0,0.0,352.0,8.0,243.0,,7,608,0
1758,1,0,1,19,0,7.0,568.0,17.0,54.0,1.0,,6,771,1
1759,1,1,2,18,0,0.0,0.0,0.0,0.0,0.0,,7,610,0
1760,1,0,2,23,0,0.0,0.0,0.0,37.0,463.0,,7,611,0
1762,1,1,2,13,0,0.0,0.0,0.0,0.0,0.0,,7,613,0
1763,1,0,1,20,0,0.0,1476.0,2.0,0.0,2.0,,6,773,1
1764,1,0,1,34,0,529.0,22.0,1.0,0.0,251.0,,6,706,0
1765,1,0,1,18,0,388.0,0.0,631.0,1.0,4.0,,7,609,1
1767,1,1,1,35,0,0.0,0.0,0.0,0.0,0.0,,7,609,1
1768,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,,7,609,1
1770,1,0,3,15,0,0.0,0.0,0.0,718.0,0.0,,6,708,0
1771,1,1,1,28,0,0.0,0.0,0.0,0.0,0.0,,7,614,1
1772,1,1,1,5,0,0.0,0.0,0.0,0.0,0.0,,7,614,1
1773,2,1,1,22,0,0.0,0.0,0.0,0.0,0.0,,4,126,1
1774,2,1,1,14,0,0.0,0.0,0.0,0.0,0.0,,4,126,1
1775,3,1,3,43,0,0.0,0.0,0.0,0.0,0.0,,6,715,0
1777,3,0,1,65,0,5900.0,0.0,17.0,0.0,0.0,,6,779,1
1778,2,0,1,44,0,0.0,1440.0,64.0,6289.0,0.0,,3,135,0
1779,1,1,1,50,0,0.0,0.0,0.0,0.0,0.0,,7,621,0
1780,1,1,2,15,0,0.0,0.0,0.0,0.0,0.0,,7,621,1
1782,2,0,3,41,0,0.0,3306.0,0.0,143.0,2334.0,,3,124,1
1783,1,0,1,21,0,136.0,0.0,3.0,0.0,1206.0,,6,781,1
1784,1,1,2,16,0,0.0,0.0,0.0,0.0,0.0,,7,623,1
1785,1,0,1,21,0,0.0,1059.0,14.0,79.0,0.0,,6,785,1
1786,1,0,1,29,0,0.0,18.0,0.0,851.0,60.0,,7,624,1
1787,1,0,1,19,0,0.0,0.0,0.0,0.0,0.0,,7,624,1
1788,1,1,1,18,0,0.0,0.0,0.0,0.0,0.0,,7,625,1
1789,1,0,3,25,0,7.0,0.0,87.0,0.0,678.0,,6,789,1
1790,1,0,1,45,0,438.0,294.0,42.0,0.0,133.0,,7,626,1
1791,1,0,3,32,0,0.0,532.0,103.0,762.0,3.0,,6,720,0
1792,2,0,1,33,0,4.0,6733.0,0.0,14.0,19.0,,2,123,1
1795,1,0,3,29,0,1.0,351.0,0.0,283.0,0.0,,5,254,0
1796,1,0,1,24,0,0.0,734.0,0.0,2.0,2.0,,6,721,0
1797,3,1,3,22,0,0.0,0.0,0.0,0.0,0.0,,6,722,0
1798,1,1,2,18,0,0.0,0.0,0.0,0.0,0.0,,7,628,0
1799,1,0,1,16,0,28.0,240.0,0.0,0.0,1170.0,,7,628,1
1801,1,0,1,18,0,1.0,648.0,0.0,0.0,0.0,,6,724,0
1802,2,0,3,25,0,0.0,215.0,1583.0,541.0,104.0,,3,125,1
1804,1,0,1,36,0,0.0,612.0,7.0,0.0,8.0,,7,629,1
1805,3,1,2,62,0,0.0,0.0,0.0,0.0,0.0,,5,229,1
1806,2,1,1,48,0,0.0,0.0,0.0,0.0,0.0,,5,231,1
1807,2,1,1,16,0,0.0,0.0,0.0,0.0,0.0,,5,231,1
1808,2,0,1,27,0,0.0,1536.0,0.0,45.0,3104.0,,5,231,1
1810,3,1,1,25,0,0.0,0.0,0.0,0.0,0.0,,6,727,0
1812,3,0,1,35,0,443.0,0.0,345.0,601.0,0.0,,6,728,0
1813,1,0,1,20,0,0.0,122.0,320.0,56.0,217.0,,6,730,0
1814,1,1,2,42,0,0.0,0.0,0.0,0.0,0.0,,7,629,0
1815,3,1,1,50,0,0.0,0.0,0.0,0.0,0.0,,5,257,0
1818,2,1,3,37,0,0.0,0.0,0.0,0.0,0.0,,3,138,0
1819,1,0,1,72,0,3.0,140.0,0.0,1.0,1004.0,,6,732,0
1821,1,0,1,29,0,0.0,223.0,569.0,0.0,0.0,,5,259,0
1822,1,0,3,21,0,620.0,190.0,0.0,0.0,0.0,,7,632,0
1823,3,1,3,33,0,0.0,0.0,0.0,0.0,0.0,,4,131,1
1824,2,0,1,28,0,0.0,182.0,0.0,991.0,1297.0,,1,33,1
1825,1,0,1,41,0,0.0,125.0,0.0,0.0,1397.0,,6,733,0
1827,2,0,1,45,0,0.0,2400.0,1.0,1675.0,3.0,,3,139,0
1828,2,0,3,61,0,0.0,2234.0,0.0,16.0,2019.0,,3,139,0
1829,1,0,1,21,0,24.0,778.0,0.0,6.0,0.0,,7,635,0
1830,1,1,1,25,0,0.0,0.0,0.0,0.0,0.0,,7,634,1
1831,1,0,1,38,0,1542.0,0.0,9.0,0.0,1.0,,6,802,1
1832,3,0,1,68,0,2466.0,0.0,205.0,0.0,0.0,,6,734,0
1834,3,0,1,21,0,1380.0,0.0,27.0,0.0,15.0,,6,734,0
1835,1,0,1,55,0,0.0,0.0,0.0,6.0,788.0,,5,235,1
1836,1,0,1,60,0,321.0,12.0,2081.0,0.0,0.0,,6,803,1
1837,3,1,1,19,0,0.0,0.0,0.0,0.0,0.0,,4,127,0
1838,1,1,2,17,0,0.0,0.0,0.0,0.0,0.0,,7,638,0
1839,1,0,1,16,0,26.0,226.0,0.0,4146.0,8.0,,7,637,1
1840,1,0,1,29,0,247.0,0.0,10.0,37.0,409.0,,6,805,1
1841,1,0,1,29,0,134.0,817.0,504.0,122.0,0.0,,5,236,1
1842,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,7,638,1
1843,1,1,2,15,0,0.0,0.0,0.0,0.0,0.0,,7,639,1
1846,1,0,3,14,0,0.0,105.0,13.0,14.0,534.0,,6,807,1
1847,3,0,1,17,0,5862.0,0.0,15.0,39.0,0.0,,6,809,1
1848,3,0,1,37,0,1039.0,0.0,887.0,210.0,86.0,,6,809,1
1849,1,0,3,23,0,0.0,0.0,693.0,0.0,0.0,,6,739,0
1850,3,1,1,17,0,0.0,0.0,0.0,0.0,0.0,,6,741,0
1851,3,0,1,33,0,16.0,796.0,130.0,356.0,0.0,,5,266,0
1852,1,0,1,30,0,0.0,4.0,879.0,0.0,0.0,,7,646,0
1853,1,1,1,20,0,0.0,0.0,0.0,0.0,0.0,,7,646,0
1855,1,0,1,25,0,614.0,230.0,0.0,35.0,0.0,,6,813,1
1856,1,0,1,19,0,3.0,52.0,0.0,12.0,649.0,,6,815,1
1857,1,1,1,31,0,0.0,0.0,0.0,0.0,0.0,,7,645,1
1858,1,0,1,23,0,174.0,467.0,3.0,0.0,0.0,,6,816,1
1861,1,0,1,26,0,0.0,0.0,0.0,745.0,0.0,,6,750,0
1862,2,1,3,26,0,0.0,0.0,0.0,0.0,0.0,,4,133,1
1863,1,0,2,51,0,292.0,215.0,46.0,26.0,92.0,,6,753,0
1865,1,0,1,17,0,59.0,154.0,0.0,177.0,6495.0,,7,652,1
1866,1,0,1,22,0,23.0,22.0,3.0,0.0,1078.0,,6,821,1
1867,1,0,1,31,0,574.0,288.0,4.0,0.0,42.0,,7,653,0
1868,1,1,1,2,0,0.0,0.0,0.0,0.0,0.0,,7,655,0
1869,1,1,3,0,0,0.0,0.0,0.0,0.0,0.0,,7,655,0
1871,1,0,2,28,0,0.0,632.0,48.0,0.0,2.0,,5,267,0
1873,1,0,1,15,0,854.0,22.0,0.0,0.0,654.0,,6,824,1
1874,1,0,1,18,0,48.0,0.0,30.0,519.0,92.0,,6,828,1
1875,2,0,3,52,0,0.0,10.0,0.0,178.0,2195.0,,1,34,1
1876,2,0,3,49,0,0.0,3227.0,0.0,503.0,123.0,,1,45,0
1877,2,0,3,42,0,0.0,7000.0,8251.0,1523.0,0.0,,2,153,0
1878,2,1,1,28,0,0.0,0.0,0.0,0.0,0.0,,2,153,0
1880,3,0,1,19,0,172.0,1.0,545.0,236.0,0.0,,5,244,1
1881,2,0,3,41,0,0.0,20229.0,52.0,50.0,2944.0,,3,130,1
1882,1,0,1,31,0,0.0,0.0,2089.0,0.0,1.0,,6,834,1
1883,1,0,1,13,0,0.0,0.0,888.0,0.0,1.0,,7,660,1
1884,3,1,1,35,0,0.0,0.0,0.0,0.0,0.0,,6,763,0
1885,1,1,1,29,0,0.0,0.0,0.0,0.0,0.0,,7,665,0
1886,3,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,6,835,1
1887,3,1,1,19,0,0.0,0.0,0.0,0.0,0.0,,6,835,1
1889,1,1,1,19,0,0.0,0.0,0.0,0.0,0.0,,7,667,0
1891,2,1,1,47,0,0.0,0.0,0.0,0.0,0.0,,4,137,1
1892,2,0,1,29,0,0.0,6901.0,232.0,2.0,0.0,,4,137,1
1893,2,0,1,46,0,793.0,830.0,60.0,644.0,0.0,,4,137,1
1894,1,0,1,18,0,0.0,0.0,37.0,621.0,1.0,,5,249,1
1895,3,0,1,33,0,268.0,0.0,1746.0,0.0,663.0,,6,837,1
1897,2,0,1,37,0,0.0,2288.0,0.0,1424.0,1568.0,,4,138,1
1899,1,0,1,25,0,0.0,583.0,0.0,8.0,36.0,,7,666,1
1900,2,1,1,22,0,0.0,0.0,0.0,0.0,0.0,,2,156,0
1902,2,0,3,31,0,0.0,4734.0,0.0,1396.0,136.0,,2,156,0
1903,1,0,1,27,0,0.0,0.0,2.0,781.0,91.0,,6,769,0
1904,1,1,1,47,0,0.0,0.0,0.0,0.0,0.0,,7,672,0
1905,1,0,1,46,0,1.0,7.0,24.0,286.0,372.0,,6,770,0
1906,2,0,3,47,0,0.0,375.0,1.0,2284.0,2821.0,,5,251,1
1907,1,0,1,40,0,0.0,749.0,134.0,0.0,0.0,,7,669,1
1910,1,0,1,35,0,0.0,701.0,0.0,8.0,0.0,,7,673,0
1911,1,0,3,43,0,29.0,677.0,0.0,1.0,9.0,,6,840,1
1912,1,0,1,38,0,4.0,876.0,3.0,0.0,4.0,,7,674,0
1913,1,1,2,31,0,0.0,0.0,0.0,0.0,0.0,,7,670,1
1914,2,0,1,20,0,0.0,86.0,71.0,4695.0,16.0,,2,157,0
1915,2,0,3,44,0,1247.0,583.0,0.0,7068.0,132.0,,2,157,0
1917,1,0,1,25,0,0.0,0.0,759.0,5.0,24.0,,5,254,1
1919,3,0,1,33,0,634.0,0.0,611.0,44.0,0.0,,6,844,1
1922,2,0,1,35,0,310.0,9058.0,0.0,12437.0,37.0,,2,159,0
1923,1,0,1,13,0,0.0,16.0,1353.0,44.0,206.0,,5,271,0
1926,1,0,1,15,0,25.0,0.0,0.0,5.0,3295.0,,6,845,1
1927,3,1,1,48,0,0.0,0.0,0.0,0.0,0.0,,6,848,1
1928,3,1,1,58,0,0.0,0.0,0.0,0.0,0.0,,6,848,1
1930,2,0,1,43,0,324.0,1286.0,0.0,2347.0,342.0,,1,49,0
1931,1,0,1,53,0,43.0,0.0,0.0,3.0,3081.0,,6,779,0
1932,1,0,3,13,0,1041.0,0.0,105.0,24.0,0.0,,6,850,1
1933,1,0,1,8,0,0.0,0.0,0.0,0.0,0.0,,7,680,1
1934,1,1,1,53,0,0.0,0.0,0.0,0.0,0.0,,7,681,1
1935,1,0,1,22,0,351.0,436.0,4.0,0.0,0.0,,5,272,0
1936,2,1,3,31,0,0.0,0.0,0.0,0.0,0.0,,2,160,0
1939,1,1,1,27,0,0.0,0.0,0.0,0.0,0.0,,7,682,0
1940,2,1,1,29,0,0.0,0.0,0.0,0.0,0.0,,2,131,1
1941,2,1,1,42,0,0.0,0.0,0.0,0.0,0.0,,2,162,0
1943,1,0,1,33,0,137.0,0.0,0.0,926.0,0.0,,6,785,0
1944,2,0,1,32,1,0.0,10163.0,97.0,0.0,89.0,,4,134,0
1945,1,0,3,42,0,310.0,466.0,95.0,38.0,0.0,,7,689,1
1946,1,1,2,22,0,0.0,0.0,0.0,0.0,0.0,,7,690,1
1948,2,1,1,46,0,0.0,0.0,0.0,0.0,0.0,,5,274,0
1950,1,0,1,21,0,154.0,622.0,1.0,27.0,0.0,,6,864,1
1951,3,1,1,26,0,0.0,0.0,0.0,0.0,0.0,,6,788,0
1952,3,0,1,51,0,180.0,0.0,439.0,1603.0,0.0,,6,788,0
1953,1,0,1,53,0,783.0,0.0,0.0,1847.0,0.0,,6,866,1
1955,3,0,1,25,1,1251.0,0.0,48.0,0.0,0.0,,5,265,1
1956,3,0,1,69,0,0.0,0.0,2262.0,336.0,0.0,,6,870,1
1957,2,1,1,26,0,0.0,0.0,0.0,0.0,0.0,,1,36,1
1958,2,0,1,38,0,0.0,9159.0,5.0,461.0,6366.0,,1,36,1
1960,1,0,1,14,0,8.0,0.0,361.0,346.0,0.0,,6,871,1
1961,3,0,1,36,0,1475.0,256.0,0.0,0.0,19.0,,6,792,0
1962,3,0,1,42,0,65.0,0.0,0.0,957.0,0.0,,5,276,0
1963,1,0,1,25,0,0.0,49.0,1.0,943.0,68.0,,6,793,0
1966,3,1,1,12,0,0.0,0.0,0.0,0.0,0.0,,6,874,1
1967,1,0,1,48,0,2.0,712.0,135.0,0.0,15.0,,6,876,1
1969,1,0,1,21,0,0.0,0.0,0.0,619.0,42.0,,6,878,1
1970,1,0,1,26,0,1086.0,463.0,140.0,0.0,8.0,,7,694,1
1971,1,0,1,32,0,156.0,0.0,153.0,138.0,0.0,,7,694,1
1972,1,1,1,25,0,0.0,0.0,0.0,0.0,0.0,,7,695,1
1974,1,1,3,15,0,0.0,0.0,0.0,0.0,0.0,,7,699,1
1975,1,1,3,14,0,0.0,0.0,0.0,0.0,0.0,,7,699,1
1976,2,1,3,41,0,0.0,0.0,0.0,0.0,0.0,,3,153,0
1978,3,1,1,39,0,0.0,0.0,0.0,0.0,0.0,,6,798,0
1979,1,0,1,19,0,22.0,0.0,787.0,0.0,0.0,,7,701,1
1980,1,0,1,17,0,667.0,0.0,0.0,12.0,0.0,,7,702,1
1983,1,0,3,18,0,688.0,0.0,0.0,85.0,34.0,,7,703,1
1986,1,0,1,22,0,1.0,762.0,0.0,25.0,0.0,,5,278,0
1988,3,0,1,29,0,874.0,0.0,415.0,0.0,0.0,,6,887,1
1990,1,0,3,8,0,0.0,0.0,0.0,0.0,0.0,,7,704,1
1991,1,0,2,26,0,498.0,182.0,0.0,0.0,4.0,,6,889,1
1995,1,0,1,18,0,18.0,0.0,0.0,0.0,770.0,,5,279,0
1996,1,0,1,35,0,0.0,0.0,0.0,1061.0,2.0,,6,800,0
1997,3,0,1,34,1,430.0,0.0,619.0,0.0,0.0,,5,268,1
2000,3,0,1,22,0,525.0,439.0,19.0,305.0,0.0,,6,802,0
2001,1,0,1,18,0,0.0,0.0,0.0,794.0,0.0,,6,804,0
2002,3,1,1,36,0,0.0,0.0,0.0,0.0,0.0,,6,806,0
2003,1,1,1,17,0,0.0,0.0,0.0,0.0,0.0,,7,708,1
2006,2,0,1,25,0,0.0,0.0,0.0,0.0,0.0,,2,140,1
2007,3,1,1,34,0,0.0,0.0,0.0,0.0,0.0,,6,809,0
2008,1,1,3,16,0,0.0,0.0,0.0,0.0,0.0,,7,712,1
2009,2,1,3,28,0,0.0,0.0,0.0,0.0,0.0,,3,136,1
2010,2,0,1,29,0,0.0,82.0,542.0,1185.0,459.0,,3,136,1
2011,2,0,1,38,0,0.0,2061.0,0.0,267.0,325.0,,3,136,1
2012,2,1,3,39,0,0.0,0.0,0.0,0.0,0.0,,3,136,1
2013,1,0,2,48,0,0.0,717.0,0.0,0.0,56.0,,7,706,0
2015,1,1,1,16,0,0.0,0.0,0.0,0.0,0.0,,7,714,1
2016,1,1,1,21,0,0.0,0.0,0.0,0.0,0.0,,7,715,1
2017,1,0,1,21,0,0.0,211.0,793.0,0.0,0.0,,7,716,1
2018,1,0,1,4,0,0.0,0.0,0.0,0.0,0.0,,7,716,1
2020,1,0,1,18,0,736.0,40.0,0.0,0.0,0.0,,6,817,0
2021,1,1,1,22,0,0.0,0.0,0.0,0.0,0.0,,7,719,1
2022,1,0,1,28,0,0.0,802.0,146.0,1.0,0.0,,6,897,1
2023,1,0,1,22,0,3.0,53.0,4.0,0.0,748.0,,7,721,1
2025,1,1,1,29,0,0.0,0.0,0.0,0.0,0.0,,7,711,0
2027,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,,7,711,0
2028,2,0,1,52,0,0.0,465.0,0.0,1312.0,3521.0,,3,139,1
2031,1,0,1,23,0,0.0,0.0,0.0,3.0,1390.0,,6,824,0
2032,1,0,1,36,0,0.0,1084.0,0.0,66.0,0.0,,6,825,0
2033,1,0,1,26,0,0.0,0.0,47.0,531.0,871.0,,6,825,0
2034,1,0,1,62,0,0.0,775.0,0.0,9.0,13.0,,6,826,0
2035,1,0,1,28,0,0.0,0.0,606.0,122.0,39.0,,7,713,0
2037,1,0,3,0,0,0.0,0.0,0.0,0.0,0.0,,7,713,0
2039,1,0,1,49,0,1128.0,0.0,0.0,0.0,0.0,,6,828,0
2040,1,0,2,21,0,0.0,7.0,0.0,652.0,9.0,,6,829,0
2041,1,0,1,29,0,22.0,41.0,3.0,24.0,357.0,,7,718,0
2044,3,1,1,20,0,0.0,0.0,0.0,0.0,0.0,,6,834,0
2045,1,0,1,48,0,0.0,15.0,28.0,103.0,871.0,,7,723,0
2047,1,0,1,49,0,975.0,0.0,6.0,0.0,87.0,,6,908,1
2049,1,0,2,25,0,0.0,688.0,0.0,128.0,0.0,,7,724,0
2051,2,0,3,73,0,69.0,774.0,0.0,4618.0,40.0,,3,161,0
2052,2,1,3,23,0,0.0,0.0,0.0,0.0,0.0,,2,173,0
2053,2,0,3,23,0,0.0,16071.0,0.0,2848.0,505.0,,2,173,0
2054,3,0,1,26,0,566.0,6.0,579.0,1508.0,0.0,,6,837,0
2058,3,0,1,56,0,349.0,152.0,1613.0,0.0,0.0,,5,289,0
2059,2,0,3,30,1,4.0,7026.0,33.0,67.0,1544.0,,3,163,0
2062,2,1,1,57,0,0.0,0.0,0.0,0.0,0.0,,3,164,0
2064,1,0,1,14,0,61.0,0.0,0.0,1.0,726.0,,5,280,1
2068,1,1,1,43,0,0.0,0.0,0.0,0.0,0.0,,7,729,0
2069,1,0,1,16,0,0.0,0.0,16.0,7.0,717.0,,6,840,0
2070,3,0,1,38,0,432.0,926.0,0.0,0.0,0.0,,5,293,0
2071,2,0,1,40,0,0.0,0.0,0.0,0.0,0.0,,2,147,1
2072,1,0,2,44,0,109.0,0.0,0.0,0.0,550.0,,6,842,0
2073,1,0,1,25,0,1.0,0.0,0.0,0.0,715.0,,6,843,0
2074,1,0,1,20,0,0.0,0.0,93.0,552.0,0.0,,6,844,0
2075,1,0,3,19,0,0.0,11.0,413.0,232.0,1885.0,,6,923,1
2076,2,0,1,47,0,0.0,3219.0,0.0,891.0,3641.0,,2,176,0
2077,1,1,1,21,0,0.0,0.0,0.0,0.0,0.0,,7,738,1
2078,1,0,1,15,0,1320.0,71.0,53.0,0.0,4.0,,6,925,1
2079,2,0,1,26,0,0.0,3575.0,442.0,86.0,3.0,,5,282,1
2080,2,0,1,50,1,0.0,1260.0,0.0,274.0,3129.0,,3,141,1
2081,1,0,1,19,0,0.0,667.0,0.0,0.0,34.0,,6,927,1
2083,1,0,1,18,0,140.0,1.0,0.0,0.0,643.0,,7,741,1
2084,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,,7,737,0
2085,1,1,1,34,0,0.0,0.0,0.0,0.0,0.0,,7,737,0
2087,1,0,3,8,0,0.0,0.0,0.0,0.0,0.0,,7,737,0
2088,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,,7,737,0
2089,1,0,3,6,0,0.0,0.0,0.0,0.0,0.0,,7,737,0
2090,2,0,3,27,0,0.0,2817.0,0.0,415.0,4111.0,,1,56,0
2092,1,0,1,63,0,0.0,0.0,0.0,0.0,1020.0,,6,931,1
2093,3,0,2,36,0,7.0,818.0,913.0,21.0,0.0,,6,932,1
2094,2,0,3,33,0,5.0,2799.0,0.0,3439.0,6.0,,1,41,1
2096,2,0,3,43,0,395.0,47.0,0.0,1067.0,1420.0,,5,285,1
2097,1,0,1,23,0,808.0,2.0,0.0,33.0,0.0,,7,742,0
2098,2,1,1,22,0,0.0,0.0,0.0,0.0,0.0,,2,179,0
2099,2,0,3,56,0,0.0,3216.0,0.0,31.0,68.0,,3,166,0
2100,2,0,1,25,0,0.0,11963.0,0.0,986.0,592.0,,3,166,0
2101,2,1,3,28,0,0.0,0.0,0.0,0.0,0.0,,3,166,0
2103,1,0,1,20,0,0.0,32.0,0.0,1495.0,0.0,,6,938,1
2104,3,0,1,17,0,1214.0,0.0,1365.0,0.0,0.0,,4,145,0
2106,1,0,1,15,0,0.0,13.0,7.0,0.0,1109.0,,6,859,0
2108,1,0,1,27,0,0.0,875.0,0.0,7.0,0.0,,7,748,0
2109,1,0,1,10,0,0.0,0.0,0.0,0.0,0.0,,7,748,0
2110,1,0,1,10,0,0.0,0.0,0.0,0.0,0.0,,7,748,0
2111,1,1,3,0,0,0.0,0.0,0.0,0.0,0.0,,7,748,0
2112,1,1,1,16,0,0.0,0.0,0.0,0.0,0.0,,7,748,0
2113,1,0,1,48,0,0.0,0.0,818.0,65.0,1.0,,7,748,0
2115,3,1,1,50,0,0.0,0.0,0.0,0.0,0.0,,6,861,0
2116,3,1,1,5,0,0.0,0.0,0.0,0.0,0.0,,6,861,0
2117,3,0,1,50,0,953.0,1628.0,1184.0,0.0,1.0,,4,146,0
2118,1,0,1,35,0,518.0,1.0,344.0,1.0,23.0,,7,749,0
2119,1,0,1,23,0,208.0,0.0,3.0,0.0,434.0,,6,944,1
2122,3,0,1,47,0,1294.0,0.0,5.0,0.0,0.0,,5,288,1
2123,1,1,1,26,0,0.0,0.0,0.0,0.0,0.0,,7,752,0
2124,1,1,2,17,0,0.0,0.0,0.0,0.0,0.0,,7,749,1
2125,1,1,1,43,0,0.0,0.0,0.0,0.0,0.0,,7,749,1
2126,1,0,1,37,0,1394.0,127.0,7.0,0.0,0.0,,6,863,0
2127,3,0,1,25,0,104.0,0.0,780.0,165.0,0.0,,4,153,1
2128,3,0,3,26,0,981.0,0.0,20.0,5.0,0.0,,4,153,1
2130,3,0,1,46,1,537.0,0.0,768.0,3.0,0.0,,6,946,1
2131,1,0,1,23,0,3.0,0.0,3091.0,89.0,0.0,,6,867,0
2132,2,1,3,26,0,0.0,0.0,0.0,0.0,0.0,,3,174,0
2135,1,0,1,63,0,0.0,0.0,421.0,341.0,2.0,,6,869,0
2137,2,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,3,177,0
2138,2,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,3,177,0
2140,2,0,3,18,0,2195.0,2515.0,140.0,4072.0,345.0,,3,177,0
2142,2,0,1,31,0,0.0,0.0,0.0,0.0,0.0,,3,177,0
2143,1,1,1,34,0,0.0,0.0,0.0,0.0,0.0,,7,761,0
2144,1,0,1,18,0,0.0,1020.0,393.0,20.0,0.0,,7,764,0
2145,3,0,1,20,0,64.0,0.0,1214.0,523.0,0.0,,4,154,1
2147,2,0,1,30,0,0.0,2506.0,0.0,419.0,528.0,,5,292,1
2148,3,0,1,7,0,0.0,0.0,0.0,0.0,0.0,,6,949,1
2149,3,0,1,32,0,0.0,0.0,0.0,0.0,0.0,,6,949,1
2151,3,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,6,949,1
2152,1,0,1,23,0,355.0,0.0,0.0,1035.0,0.0,,6,877,0
2154,2,0,1,26,0,0.0,439.0,4460.0,2525.0,11225.0,,3,149,1
2155,2,0,3,29,0,55.0,2699.0,0.0,8096.0,198.0,,2,155,1
2157,3,1,1,38,0,0.0,0.0,0.0,0.0,0.0,,6,953,1
2158,3,0,1,25,0,247.0,0.0,1062.0,0.0,0.0,,6,953,1
2159,3,1,1,18,0,0.0,0.0,0.0,0.0,0.0,,6,879,0
2160,1,0,1,23,0,6.0,0.0,1.0,783.0,18.0,,7,761,1
2161,1,0,1,26,0,755.0,0.0,109.0,0.0,0.0,,6,880,0
