,0_pre-RR,0_post-RR,0_pPeak,0_tPeak,0_rPeak,0_sPeak,0_qPeak,0_qrs_interval,0_pq_interval,0_qt_interval,0_qrs_morph4,1_pPeak,1_tPeak,1_rPeak,1_sPeak,1_qPeak,1_qrs_interval,1_pq_interval,1_qt_interval,1_st_interval
3959,352,339.0,-0.062859107047768,-0.3636227460115462,1.6741471465173166,-0.7739009936274603,-0.0659123820413732,23,2,32,0.4682009766674429,0.0018614575968257,0.3250207516688236,0.1492853932784371,-0.8397437221110309,-0.004273670508372,24,4,44,16
6643,340,343.0,0.1322868076540282,0.5446754424131494,-0.354750594159624,-0.6936803428715684,-0.354750594159624,6,17,46,-0.6487523643343622,0.0890933395849987,0.5070736258471851,-0.3093950300950154,-0.3221908369670052,-0.3093950300950154,1,20,39,18
16100,208,190.0,0.0764245270002968,-0.5750772635412714,1.9961802076115167,-1.4483942579902038,-0.3052985245425441,48,14,71,1.6737873702547903,-0.0108708968205698,0.743148256614327,-1.1877669047083348,-2.2290770101272974,-1.1877669047083348,6,8,28,14
16087,196,196.0,-0.0329325539722437,1.03436076493959,1.9352342934556648,-2.0888023623862777,-0.4088895785773507,48,14,136,0.9137611213387504,0.1517551073414201,2.051435985098985,-2.1670031519178004,-2.1670031519178004,-2.9842753286268,8,13,41,20
3586,194,479.0,0.2572555857440575,-0.2933792516389707,2.0896354137094564,-2.0705635773924205,-0.2255177030187435,82,30,170,0.9334578079327452,0.0829939374999904,1.0671871621196771,-0.8684583610593897,-1.591237825473149,-0.8684583610593897,7,10,49,32
20389,266,271.0,0.0690699457554025,0.7696020825095128,0.739523763310235,0.739523763310235,0.0459229111290905,19,7,27,0.3701809708340024,-0.0047193487142199,0.2726156702185046,-0.0267438584638777,-0.2854702204376019,-0.0267438584638777,9,6,25,10
2563,272,272.0,0.0438018969172658,-0.592903223696833,2.7662803609522384,-1.3308575024862694,0.0435916407926565,30,2,40,1.0867777761303663,-0.0008738982239621,0.2713280842968639,-0.5120120249869179,-0.5788384678975576,-0.5120120249869179,2,10,29,17
10822,177,320.0,0.3405057623612505,0.1655806874096854,0.6977282084578355,-0.8770354162406557,0.0112705448255647,29,51,108,-0.5578698419810633,-0.1100284427019503,0.574460679270162,-0.3970644238138155,-0.8206141615452949,-0.3970644238138155,7,12,61,42
20194,265,152.0,0.0931538651793679,0.6540215110809798,0.6205507098388403,0.6205507098388403,0.0490987351341292,22,10,33,0.2060448231488688,0.1452960744503122,0.3365637125384558,0.1258063415899061,-0.2436062600515177,0.0297296919782072,17,7,35,11
5036,345,460.0,0.0255851013316446,-0.2674946956672155,0.3229598170605389,-0.4967430635978616,0.0166109694009762,29,7,45,0.0451369472820959,-0.0134699634208842,1.0224171608250694,0.2258041657343126,-1.5266261089607618,-0.013696055307969,36,2,51,13
1080,425,453.0,-0.1219483628796242,-0.2095582264578118,0.5774430762374193,-0.8090452411030418,-0.1292981212380831,52,5,71,0.3974508184256133,0.0094991130123658,0.5153940703701235,-0.7785575313701781,-0.7785575313701781,-0.7785575313701781,0,20,52,32
5891,276,229.0,0.0582512746681222,0.2109212617296589,0.8336701805733313,-0.7537704427372759,-0.0039872921852104,39,20,118,-0.0241735998447362,0.1830107619909924,0.3061643972619603,-0.2438793764631483,-0.8042309178124569,-0.2438793764631483,7,8,43,28
14537,183,162.0,0.2186052435507325,0.8011353796799443,-0.834216153144186,-1.562103073037483,-0.834216153144186,5,8,53,-1.5228357082190336,-0.0185577313014328,0.3385811972743841,0.6327679306726399,-0.6210394740342119,-0.1146136518867996,59,24,180,97
2023,301,469.0,0.0611228534297186,0.3064897712148806,0.6159013576523179,-0.9154618256965724,0.045203393178323,28,10,69,-0.1182347208899903,0.5423324293227045,0.7483669535312345,-0.967657241213554,-1.9200144153137004,-0.967657241213554,5,7,43,31
13109,349,348.0,-0.0265057990407617,0.012880509314208,0.7786606774246387,-0.4986556200081948,-0.0278932616224966,35,3,111,-0.1877923265790582,0.0432263828465782,0.4042253353100256,-0.8705339599279692,-0.8705339599279692,-0.8705339599279692,0,16,29,13
21491,273,168.0,0.0686282324626384,-0.4832670522363263,1.630696778830882,-0.6993954678147059,-0.0726051945447489,32,7,51,0.172435823936151,0.1060944831582099,0.725830133508595,-0.2759101406494867,-1.8557169586743865,-0.2759101406494867,8,5,32,19
7909,189,311.0,0.2134093502975401,1.077855221362667,1.0637344632010768,1.0637344632010768,-0.2611232657605795,79,28,108,0.2177494835068645,0.0188076790143595,0.8275787435130934,-0.8634648710483888,-0.9145674840105664,-0.8634648710483888,4,21,60,35
21194,150,141.0,0.8464404725582387,1.4262633221405632,-1.3954524850176062,-1.8254725503153808,-1.3954524850176062,4,11,48,-1.7975916106811525,-0.2613457607306068,0.511410545386858,-0.4994416460888207,-0.4994416460888207,-0.5023737665828578,1,15,35,19
16610,183,230.0,0.0156881929679146,1.0745600603778012,2.208714091126196,-2.461878171070091,-0.0112543823490881,47,4,125,-0.5836771764538498,0.3227369171618687,2.210100287800829,-2.811827976720928,-2.811827976720928,-3.150135730831101,3,13,52,36
1013,331,181.0,-0.0125093047542002,0.3410833043061518,-0.315712886830237,-0.3976615149174901,-0.315712886830237,5,13,36,-0.3893651440134824,0.036638722610576,0.9311095122110328,-0.5091647132043314,-0.5091647132043314,-1.247315056180727,8,14,44,22
14871,231,209.0,0.0970263107181695,-0.4925455365998173,1.2047087152233995,-0.601028987808457,0.0479946993693497,38,13,58,0.4033423250828271,-0.0618719227472693,0.3162438334060393,-0.8173964517335582,-0.8368028241333596,-0.8173964517335582,1,12,26,13
18313,295,297.0,-0.0858785370477063,0.3826803897288887,-0.0644501646580155,-0.0644501646580155,-0.1089308259415171,2,5,13,-0.0964214826273717,0.0718867884434078,0.3698891714535804,-0.4770284224810195,-0.6561223222775897,-0.4770284224810195,3,8,22,11
9235,238,239.0,0.0170280445315628,1.1654682533593272,1.1508444212048183,1.1508444212048183,-0.0008003029385325,12,5,18,0.7359631162023946,0.0173223236548289,0.0778804591757762,0.1435636201699007,-0.2788381915360904,-0.0132579486647862,38,6,73,29
5251,162,350.0,0.1838807067814069,1.912363490649316,-1.6395258330417148,-1.991537881982368,-1.6395258330417148,4,12,49,-1.9865338883275043,0.0686916842302473,0.8524487335847928,0.5617694436671407,0.5617694436671407,0.0648584174628503,12,6,24,6
9596,185,200.0,0.0093087551207385,0.6955056948949451,0.6533381758260515,0.6533381758260515,0.0092295344315306,11,1,13,0.3740997196860707,0.0026112772438075,0.0731346483095477,-0.0111634106896459,-0.2473033893043529,-0.0111634106896459,9,2,25,14
2179,330,334.0,0.0051701038725063,0.3158383305972245,0.2210295488792008,0.1977235923571154,0.0038372723719764,29,3,38,0.2134261480594825,-0.0041840512233121,1.4411296531391335,1.4214210688631184,1.4214210688631184,-0.0146971665561258,25,6,32,1
17081,278,277.0,-0.1452904085469021,-0.6778950185393555,1.466808634175353,-0.8094789982337014,-0.1461862507002429,35,6,47,0.2504494943339528,-0.0076344901556102,0.6442268303184073,-0.7416607175573933,-0.8688050734679084,-0.7416607175573933,5,12,55,38
17508,443,346.0,0.0356865486982732,-0.5665351366496455,1.930690980555752,-1.0181833822786963,0.0054429944055482,25,5,38,0.0561737698741362,0.0315286019479724,0.7744595959833375,0.7669871666373187,0.7669871666373187,0.0292937702873782,14,3,18,1
12087,263,261.0,0.1544666897645517,0.2131374467954993,1.064924969678522,-0.5272567218905438,-0.1728205274718978,61,17,155,-0.2479478301969197,0.0140067467951997,0.103942311176459,-0.0728519697077206,-0.1673266696863149,-0.0728519697077206,4,5,23,14
5110,195,540.0,0.1001201666807789,0.110934000099756,0.4997309823408252,-0.4228420997123849,-0.1230329185319906,76,27,120,0.3041042632691198,0.0729574846601813,0.7660868355780497,-0.4294605232811123,-0.7408898274413706,-0.4294605232811123,5,9,32,18
1778,239,250.0,0.0281414677886063,-0.0873927773179417,0.4512482832195261,-0.6213292315722392,-0.1602658500373589,37,22,89,0.289100211306185,0.0012979849957871,0.2089244346396029,0.0234977891595658,-0.1212015965915985,-0.0144316282736238,21,6,36,9
20278,254,278.0,0.0434036259602967,0.7195277538877717,0.6855947828909069,0.6855947828909069,0.0226873216692468,14,6,21,0.4281354723150248,0.0204151817204448,0.2888047567577373,0.0276242205991283,-0.276305027433146,-0.004305743331363,19,6,37,12
19018,219,393.0,0.0027509170137234,0.5655529161756208,1.6954439762182492,-1.3288345656759124,-0.120064491323068,48,9,167,-0.1665321119065294,0.0544324041842142,-0.0313897903480262,1.0157574936771732,-0.0388792088425165,-0.9583953251270212,36,24,64,4
15379,252,265.0,0.0149169284290361,0.1457119298078501,0.9255821174822276,-0.5485960861184357,-0.034131243769464,28,28,148,-0.0086054596774225,0.0145736492657311,0.1166896376490518,-0.159372795597311,-0.2431299214696166,-0.159372795597311,5,12,47,30
7604,179,274.0,0.4535137043387725,0.3339609584331913,1.1987859978695028,-1.2722373234163953,0.2593541851506062,56,52,180,0.2388799973444651,-0.1265163131918528,0.7021595966936393,-0.7018033421868072,-0.7171424176123165,-0.7018033421868072,3,20,56,33
19873,258,665.0,0.0347356116563606,0.4279312187853195,0.4057514964432149,0.4057514964432149,0.0345315212229621,14,2,17,0.2513993509281333,-0.0041079165866036,0.4167717656705075,0.0262539444356872,-0.4095406760785705,-0.0143772507756476,18,6,35,11
13944,222,193.0,-0.0198812441255153,-0.1530311042226603,0.7232038234663597,-0.7921030450389928,-0.0226011668877028,28,3,41,0.0454643258421407,0.0725760021847391,0.086497279381513,-0.0332315809654391,-0.1775601189107234,-0.0332315809654391,9,32,52,11
17421,315,305.0,-0.0258159532225388,-0.5145809710847731,1.69824468469596,-1.087602659605013,-0.0565508146675801,24,5,38,0.1458862113470018,-0.0008671212780954,0.6980818588726513,0.6410400628602116,0.6410400628602116,-0.0024782612259182,13,2,17,2
20505,265,265.0,0.037338859796324,0.5333476209323025,0.5288370692639905,0.5288370692639905,0.034178585686867,17,5,23,0.2932953565410794,0.0071221491261647,0.3473640992421579,-0.0218435684953089,-0.3891659036109953,-0.0218435684953089,9,3,23,11
22571,241,245.0,-0.1072227776353846,-0.4254128222152479,1.367997695494389,-0.7087493725540317,-0.115349660812858,29,5,42,0.4278142663182877,-0.0502805895785104,0.4124492475554391,-0.0454933624047019,-0.0454933624047019,-0.052332214065422,2,3,15,10
19033,214,357.0,0.0485615235266045,0.490062499938828,1.6190345221689062,-1.307066751932435,0.0024104294050656,43,6,150,-0.0474060378679902,-0.0863725264994897,0.2132115228295963,1.083904999495419,0.1000161216817586,-1.1073214634019817,36,21,76,19
10473,215,165.0,0.3571941822972209,0.5209921491925685,1.1793294426242782,-1.0895924044635716,-0.2866867445127213,91,36,221,0.9609647675738348,0.5919725695652869,-0.5228203757059138,0.9664292896937976,-0.7142312540232942,-0.3715578710986175,107,78,206,21
14933,252,241.0,0.0317363668721221,-0.4076968879675609,0.9666898220937392,-0.5976909122755738,-0.0069007728689644,28,4,41,-0.1253374849138706,-0.0240687516474748,0.1847441195620496,-0.1123020696139412,-0.1918126070255714,-0.1123020696139412,6,7,28,15
19363,193,414.0,-0.1166541749606724,0.6247295826428875,1.7432917514651205,-1.2543824278374902,-0.2031840604971472,42,7,152,0.2252532413585107,0.0017869185717695,0.7352151297314318,0.7100644039557739,0.7100644039557739,-0.9804519841157968,16,19,37,2
18931,214,365.0,-0.0725348269530636,-0.1830112664417663,1.6240190178312075,-1.319213145990925,-0.126231217467343,48,6,100,-0.1132442218987768,0.0580064352271037,0.0486939799743376,0.9000458965082311,-0.0510776073577771,-0.9355386679944744,50,23,92,19
5132,152,178.0,0.3204441503130516,0.1940918274653426,0.2930189352170017,-0.280995085978052,0.2034370283641391,33,7,98,-0.2663050018507564,-0.2727755649522047,0.1064185678701793,-0.2327436819395664,-0.2327436819395664,-0.2861256856074053,3,3,15,9
2159,371,336.0,0.0070714413787697,0.1286459840272522,0.1116995330190942,-0.1289211748968343,-0.0075390121429109,25,10,41,0.0011053050619369,-0.0445399322928289,-0.6476719862751031,1.504067263226344,-0.9397357030268104,-0.0668555670699889,53,7,68,8
11329,264,268.0,0.3753638427785071,-0.5476590971618098,1.444960937404803,-1.6988769908237702,0.0266124452769738,46,37,92,1.3375006119519135,0.3863536501987174,-0.0242333847089217,0.8525089125039179,-0.8749192471153159,0.3840622428482311,24,2,53,27
14042,221,277.0,0.027301253026172,-0.3154587142149769,0.966476358103411,-0.7053576158611704,0.0259006239534125,30,2,41,0.0399788308109802,-0.0297616249598943,0.1325817427042313,-0.1011066822965364,-0.3586528464508027,-0.1011066822965364,10,17,59,32
14566,402,397.0,0.0538649686088379,-0.4649376713318483,0.9584915857901444,-0.5225673106012937,-0.0443662043956522,49,16,71,0.6351558686876595,0.0374449220710957,0.3484344064194767,-0.7925847967143757,-0.820408819406005,-0.7925847967143757,1,12,25,12
6445,227,459.0,-0.1019871588086575,0.6528042821975683,-0.3380453059534696,-0.3996931359701843,-0.3380453059534696,4,25,57,-0.3954524239941688,0.0572830900561165,0.272352641057532,-0.1172998566812614,-0.1172998566812614,-0.1290951285493826,2,19,37,16
3967,195,475.0,0.3255779908159251,-0.2706964079045793,2.1160943898704314,-2.0397280534440028,-0.3268815345432051,84,31,171,0.891472747900359,0.1439053885557007,1.066606982651949,-0.7576477469130622,-1.6460119730606697,-0.7576477469130622,8,8,46,30
1428,258,278.0,-0.0419311139122309,0.3969240806862855,1.2139557843474986,-1.2578586443980184,-0.0647476495388769,40,5,146,-0.5279005215834779,0.0938739116171716,0.6099925100707355,-0.76073754716188,-0.9903211465785514,-0.76073754716188,4,13,55,38
3081,215,309.0,-0.0549451213744125,0.8709638885072163,0.8497755475910019,0.8497755475910019,-0.0848014819817252,15,5,21,0.7005837640525532,-0.0083328934544002,1.145163576584623,-0.8762312167225969,-0.8762312167225969,-0.8762312167225969,0,16,28,12
2520,376,274.0,0.00406262426704,-0.7595379061013291,2.696936864668987,-1.474527987668097,-0.2090059692709789,37,23,68,2.193396873673513,0.0109945182053231,0.2460840876755532,-0.52608205843199,-0.6431489502755595,-0.52608205843199,3,11,27,13
11754,301,296.0,-0.0233111576855862,1.7555543324065448,1.7283007705256372,1.7283007705256372,-0.0827380496052564,11,7,19,1.078293575848163,0.0510518704777816,1.0045766748733518,0.9370464106999898,0.9370464106999898,0.0430940083917159,11,4,16,1
10047,339,327.0,0.0525061650563995,1.6114496891912824,1.572199480447399,1.572199480447399,-0.0034285234450258,17,8,26,0.7613373454042806,0.0243297943347582,0.1714721372292152,0.136321370553871,-0.514062999984807,0.0189783109819856,19,4,34,11
20494,271,272.0,0.0674466287846189,0.5877941913410485,0.5697527554606432,0.5697527554606432,0.0537466001079687,16,6,23,0.2881165286820307,0.0166492529005931,0.3342621953428457,-0.0391293295650958,-0.358473695415856,-0.0391293295650958,9,15,35,11
6019,109,107.0,-0.2430010656363576,0.3608547668685743,-1.039955649083894,-1.3255872118268777,-1.039955649083894,5,10,39,-1.3218182037608994,-0.1341643037663433,0.4268195273482357,0.3835099361841751,0.3835099361841751,-0.1539510693289822,41,7,53,5
16832,286,178.0,0.0444643351918467,1.4975215201626528,1.484956747298788,1.484956747298788,-0.1022858408699176,35,29,65,0.6221416218587505,0.1156252380101944,0.7576697277819708,-0.5608821013911842,-0.7246316478940743,-0.5608821013911842,4,12,48,32
16898,182,409.0,0.4210804329371302,0.2814275666525181,1.4804500692549245,-0.8615152483441012,0.1370976645200161,33,40,162,-0.1286502638694106,0.7722585025273088,0.549907636512842,0.4108631693201626,-0.5711403724817596,-0.6261168025752514,81,90,273,102
3727,189,379.0,-0.1322705700223359,-1.5891415214410718,2.0361953685106218,-1.899683552462456,-0.1798847984352782,58,7,74,0.4251495988940104,0.107283888843325,1.6409804098395542,-0.8510450272286643,-1.7762113957953545,-0.8510450272286643,8,8,47,31
8553,151,240.0,-0.0970377648924523,0.6444423463613818,-0.0812475029099633,-0.0812475029099633,-0.1249956149836626,2,6,16,-0.1127751895907956,0.0682966840659625,0.0493298886181362,-0.0257200110055471,-0.0257200110055471,-0.0907710017724208,4,13,21,4
21439,145,283.0,0.9240819228169432,1.2102228788359128,-0.9345494466454422,-1.7693569586472528,-0.9345494466454422,5,8,45,-1.7277679376890642,-0.2624355273129186,0.7468928060732856,-0.4914446646510119,-0.4914446646510119,-0.4914446646510119,0,13,31,18
9496,140,227.0,0.2832057883828374,0.2568587676941403,1.7678018315745316,-1.583953663036432,-0.246440372528375,67,31,162,1.659508499474187,0.0589066664556022,0.3144788501768506,0.0572017015834741,-0.0378938882147465,0.0572017015834741,12,3,30,15
6251,252,262.0,0.0131934232479761,0.9215468902152024,0.8827312202760614,0.8827312202760614,0.0046359285495459,10,4,15,0.6496499439964766,0.0038718708847141,0.0750768051509748,-0.039068198751865,-0.1973279354539471,-0.039068198751865,6,5,20,9
5926,240,238.0,-0.0141643812465351,0.9836065554136816,0.9658392840686522,0.9658392840686522,-0.0331642006773952,11,5,17,0.5946451384087252,-0.0153449051789604,0.1045902368276714,-0.0488461045208459,-0.1732722229346645,-0.0488461045208459,6,4,19,9
18844,209,437.0,-0.057433251177373,0.583790536546321,1.6087561702098885,-1.5310681684903364,-0.0977249776220339,51,7,166,-0.0285399238316905,0.0451656239823988,-0.2236545329584468,1.2362369791490289,-0.2685138922571444,-0.9279375334906916,49,31,88,8
16406,203,208.0,-0.14657989303853,-0.6765645362127761,2.2063641860046004,-1.1222521850495266,-0.1495288932414274,26,2,36,0.2220605334169593,0.4523894174794981,0.934467099391626,-2.1210479135258344,-2.8839254404990657,-2.1210479135258344,4,8,27,15
18450,378,365.0,-0.0284934016858854,-0.0087362884932976,0.8376988136185893,-0.3818967761670635,-0.0294535924851155,37,4,114,0.3182750023905344,0.1143557041040536,0.288616522066269,-0.1398638528513224,-0.6585839267389954,-0.1398638528513224,6,5,22,11
18037,162,333.0,0.0974481880768304,-0.2919218222629435,0.967660061255876,-0.4380327374807687,-0.0383528475893684,49,37,92,0.3590791020466907,0.0601670765367475,0.7842558695975541,-0.6440186019144739,-0.8280344652486222,-0.6440186019144739,5,14,54,35
8894,155,212.0,-0.0244866529753748,1.211676958896599,1.204810942398292,1.204810942398292,-0.0323093836380859,10,3,14,0.9226069439874348,-0.0252067921283482,0.0450037474202216,0.0528471647200639,-0.3001359409088989,-0.0414830437446667,33,8,52,11
